Hs-PLTP,2000,1000,T101393-PLTP,"p1@PLTP"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T011776,t101393,2,008.0000,1.0,p1@ADAMTS15,170689,16305,Q8TE58,ADAMTS15,"ADAM metallopeptidase with thrombospondin type 1 motif 15","gene with protein product"
2224,T014596,t101393,6.0000,0.00298656047785,p1@LRP4,4038,6696,,LRP4,"LDL receptor related protein 4","gene with protein product"
2225,T078478,t101393,6.0000,0.00298656047785,p2@BSG,682,1116,"P35613,Q54A51",BSG,"basigin (Ok blood group)","gene with protein product"
2226,T084014,t101393,6.0000,0.00298656047785,p13@CD1C,911,1636,,CD1C,"CD1c molecule","gene with protein product"
2227,T099857,t101393,6.0000,0.00298656047785,p2@SNTA1,6640,11167,Q13424,SNTA1,"syntrophin alpha 1","gene with protein product"
2228,T020794,t101393,6.0000,0.00298656047785,p5@UNG,7374,12572,Q6FHS8,UNG,"uracil DNA glycosylase","gene with protein product"
2229,T087587,t101393,6.0000,0.00298507462687,p2@ZNF281,23528,13075,"A6NF48,F5H1Z5",ZNF281,"zinc finger protein 281","gene with protein product"
2230,T101393,t119025,6.0000,0.00298507462687,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2231,T101393,t165231,6.0000,0.00298507462687,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2232,T101393,t130260,6.0000,0.00298507462687,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2233,T054236,t101393,6.0000,0.00298507462687,p1@C16orf61,56942,24447,,CMC2,"C-X9-C motif containing 2","gene with protein product"
2234,T050869,t101393,6.0000,0.00298507462687,p2@SEPT1,1731,2879,,SEPT1,"septin 1","gene with protein product"
2235,T101393,t156709,6.0000,0.00298507462687,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2236,T012003,t101393,6.0000,0.00298507462687,p4@SPON1,10418,11252,Q9HCB6,SPON1,"spondin 1","gene with protein product"
2237,T101393,t154342,6.0000,0.00298507462687,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2238,T006449,t101393,6.0000,0.00298359025361,p1@PCBD1,5092,8646,P61457,PCBD1,"pterin-4 alpha-carbinolamine dehydratase 1","gene with protein product"
2239,T000564,t101393,6.0000,0.00298359025361,p16@NT5C2,22978,8022,B7Z382,NT5C2,"5'-nucleotidase, cytosolic II","gene with protein product"
2240,T015140,t101393,6.0000,0.00298359025361,p17@SERPING1,710,1228,,SERPING1,"serpin family G member 1","gene with protein product"
2241,T101393,t128376,6.0000,0.00298359025361,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2242,T062715,t101393,6.0000,0.00298359025361,p5@CTDNEP1,23399,19085,O95476,CTDNEP1,"CTD nuclear envelope phosphatase 1","gene with protein product"
2243,T016750,t101393,6.0000,0.00298359025361,p1@POLA2,23649,30073,"B4DNB4,Q14181",POLA2,"DNA polymerase alpha 2, accessory subunit","gene with protein product"
2244,T095389,t101393,6.0000,0.00298359025361,p1@CPT2,1376,2330,,CPT2,"carnitine palmitoyltransferase 2","gene with protein product"
2245,T101393,t175973,6.0000,0.00298210735586,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2246,T017272,t101393,6.0000,0.00298210735586,p7@CD248,57124,18219,Q9HCU0,CD248,"CD248 molecule","gene with protein product"
2247,T060246,t101393,6.0000,0.00298210735586,p1@PDK2,5164,8810,,PDK2,"pyruvate dehydrogenase kinase 2","gene with protein product"
2248,T101393,t147305,6.0000,0.00298210735586,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2249,T023045,t101393,6.0000,0.00298210735586,p4@STX2,2054,3403,P32856,STX2,"syntaxin 2","gene with protein product"
2250,T084649,t101393,6.0000,0.00298210735586,p22@FBLIM1,54751,24686,Q8WUP2,FBLIM1,"filamin binding LIM protein 1","gene with protein product"
2251,T063303,t101393,6.0000,0.00298210735586,p1@WBP2,23558,12738,"A6NG10,B4DV07,E7EX86,B4DFG2",WBP2,"WW domain binding protein 2","gene with protein product"
2252,T041332,t101393,6.0000,0.00298062593145,p13@C14orf159,80017,20498,E5RK14,C14orf159,"chromosome 14 open reading frame 159","gene with protein product"
2253,T069374,t101393,6.0000,0.00298062593145,p3@C19orf66,55337,25649,Q9NUL5,C19orf66,"chromosome 19 open reading frame 66","gene with protein product"
2254,T058991,t101393,6.0000,0.00298062593145,p1@ARL4D,379,656,P49703,ARL4D,"ADP ribosylation factor like GTPase 4D","gene with protein product"
2255,T101393,t178957,6.0000,0.00298062593145,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2256,T096225,t101393,6.0000,0.00298062593145,p12@LEPR,3953,6554,"P48357,Q4G138",LEPR,"leptin receptor","gene with protein product"
2257,T028980,t101393,6.0000,0.00298062593145,p4@C1R,,1246,F5H3A3,C1R,"complement C1r","gene with protein product"
2258,T100091,t101393,6.0000,0.00298062593145,"p1@EDEM2,p1@MT1P3",55741,"16120,15877",F5GZ44,MT1P3,"metallothionein 1 pseudogene 3",pseudogene
2259,T028970,t101393,6.0000,0.00297914597815,p1@C1R,715,1246,"F5H2D0,F5H1V0,F5H3N3,P00736",C1R,"complement C1r","gene with protein product"
2260,T055962,t101393,6.0000,0.00297914597815,p10@PEMT,10400,8830,A8MZ66,PEMT,"phosphatidylethanolamine N-methyltransferase","gene with protein product"
2261,T101393,t153917,6.0000,0.00297914597815,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2262,T006292,t101393,6.0000,0.00297619047619,p1@TACR2,6865,11527,A6NEW7,TACR2,"tachykinin receptor 2","gene with protein product"
2263,T015267,t101393,6.0000,0.00297619047619,p2@DTX4,23220,29151,Q9Y2E6,DTX4,"deltex E3 ubiquitin ligase 4","gene with protein product"
2264,T006427,t101393,6.0000,0.00297619047619,p1@C10orf27,219793,23511,,TBATA,"thymus, brain and testes associated","gene with protein product"
2265,T058686,t101393,6.0000,0.00297619047619,p1@RAB5C,5878,9785,"P51148,F8W1H5,F8VSF8",RAB5C,"RAB5C, member RAS oncogene family","gene with protein product"
2266,T101393,t164977,5.0000,0.00249003984064,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2267,T101393,t135598,4.0000,0.001998001998,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2268,T002308,t101393,4.0000,0.00199501246883,p6@ADAM12,8038,190,"O43184,Q5JRP2",ADAM12,"ADAM metallopeptidase domain 12","gene with protein product"
2269,T057831,t101393,4.0000,0.00199401794616,p1@STARD3,10948,17579,A8MXA4,STARD3,"StAR related lipid transfer domain containing 3","gene with protein product"
2270,T014638,t101393,4.0000,0.00199401794616,p11@NR1H3,10062,7966,,NR1H3,"nuclear receptor subfamily 1 group H member 3","gene with protein product"
2271,T101393,t172588,4.0000,0.00199203187251,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2272,T085652,t101393,4.0000,0.00199104031857,p2@DNM3OS,100628315,41228,,DNM3OS,"DNM3 opposite strand/antisense RNA","RNA, long non-coding"
2273,T090426,t101393,4.0000,0.00198609731877,p4@EPHX1,2052,3401,,EPHX1,"epoxide hydrolase 1","gene with protein product"
2274,T012815,t101393,3.0000,0.0014985014985,p25@H19,,4713,,H19,"H19, imprinted maternally expressed transcript (non-protein coding)","RNA, long non-coding"
2275,T018420,t101393,3.0000,0.0014985014985,p2@CHRDL2,25884,24168,Q6WN34,CHRDL2,"chordin like 2","gene with protein product"
2276,T000143,t101393,3.0000,0.00149775336995,p21@SCD,6319,10571,O00767,SCD,"stearoyl-CoA desaturase","gene with protein product"
2277,T095373,t101393,3.0000,0.00149775336995,p1@PODN,127435,23174,Q7Z5L7,PODN,podocan,"gene with protein product"
2278,T101393,t178961,3.0000,0.00149775336995,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2279,T101393,t109235,3.0000,0.00149775336995,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2280,T101393,t200874,3.0000,0.00149775336995,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2281,T101393,t162736,3.0000,0.00149775336995,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2282,T025880,t101393,3.0000,0.00149775336995,p9@METTL7A,25840,24550,,METTL7A,"methyltransferase like 7A","gene with protein product"
2283,T006426,t101393,3.0000,0.00149700598802,p2@C10orf27,219793,23511,,TBATA,"thymus, brain and testes associated","gene with protein product"
2284,T101393,t121719,3.0000,0.00149700598802,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2285,T101393,t112965,3.0000,0.00149700598802,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2286,T093688,t101393,3.0000,0.00149700598802,p7@PHC2,1912,3183,,PHC2,"polyhomeotic homolog 2","gene with protein product"
2287,T098885,t101393,3.0000,0.00149700598802,p2@RIN2,54453,18750,Q8WYP3,RIN2,"Ras and Rab interactor 2","gene with protein product"
2288,T101393,t146538,3.0000,0.00149700598802,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2289,T007481,t101393,3.0000,0.00149700598802,p3@FAM213A,84293,28651,A6NDF1,FAM213A,"family with sequence similarity 213 member A","gene with protein product"
2290,T101393,t190181,3.0000,0.00149700598802,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2291,T101393,t174479,3.0000,0.00149700598802,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2292,T056713,t101393,3.0000,0.00149700598802,p1@C17orf63,55731,25563,"Q8WU58,B3KQ88",FAM222B,"family with sequence similarity 222 member B","gene with protein product"
2293,T093198,t101393,3.0000,0.00149700598802,p1@TMEM200B,399474,33785,Q69YZ2,TMEM200B,"transmembrane protein 200B","gene with protein product"
2294,T080794,t101393,3.0000,0.00149700598802,p1@AP4B1,10717,572,"B7Z4X3,B1ALD0,Q9Y6B7",AP4B1,"adaptor related protein complex 4 beta 1 subunit","gene with protein product"
2295,T026898,t101393,3.0000,0.00149700598802,p5@RDH5,5959,9940,,RDH5,"retinol dehydrogenase 5","gene with protein product"
2296,T101393,t157468,3.0000,0.00149700598802,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2297,T056599,t101393,3.0000,0.00149625935162,p1@SLC46A1,113235,30521,"C9JSZ2,Q96NT5",SLC46A1,"solute carrier family 46 member 1","gene with protein product"
2298,T027538,t101393,3.0000,0.00149625935162,p4@OS9,10956,16994,,OS9,"OS9, endoplasmic reticulum lectin","gene with protein product"
2299,T101393,t127516,3.0000,0.00149625935162,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2300,T101393,t170718,3.0000,0.00149625935162,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2301,T021997,t101393,3.0000,0.00149625935162,p1@ACADS,35,90,E9PE82,ACADS,"acyl-CoA dehydrogenase, C-2 to C-3 short chain","gene with protein product"
2302,T015136,t101393,3.0000,0.00149625935162,p18@SERPING1,710,1228,,SERPING1,"serpin family G member 1","gene with protein product"
2303,T101393,t111675,3.0000,0.00149625935162,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2304,T043936,t101393,3.0000,0.00149625935162,p3@DUOX1,53905,3062,Q9NRD9,DUOX1,"dual oxidase 1","gene with protein product"
2305,T027885,t101393,3.0000,0.00149625935162,p1@XPOT,11260,12826,,XPOT,"exportin for tRNA","gene with protein product"
2306,T026882,t101393,3.0000,0.00149625935162,p10@ITGA7,3679,6143,G3V2Q6,ITGA7,"integrin subunit alpha 7","gene with protein product"
2307,T101393,t154181,3.0000,0.00149625935162,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2308,T026887,t101393,3.0000,0.00149625935162,p2@BLOC1S1,2647,4200,P78537,BLOC1S1,"biogenesis of lysosomal organelles complex 1 subunit 1","gene with protein product"
2309,T101393,t138097,3.0000,0.00149625935162,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2310,T101393,t182431,3.0000,0.00149625935162,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2311,T026230,t101393,3.0000,0.00149625935162,p9@KRT5,3852,6442,,KRT5,"keratin 5","gene with protein product"
2312,T101393,t182313,3.0000,0.00149625935162,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2313,T101393,t176266,3.0000,0.00149551345962,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2314,T074317,t101393,3.0000,0.00149551345962,p1@PLD3,23646,17158,,PLD3,"phospholipase D family member 3","gene with protein product"
2315,T083796,t101393,3.0000,0.00149551345962,p5@MMP23B,8510,7171,"C9J6U7,O75900",MMP23B,"matrix metallopeptidase 23B","gene with protein product"
2316,T022262,t101393,3.0000,0.00149551345962,p2@DIABLO,56616,21528,Q502X2,DIABLO,"diablo IAP-binding mitochondrial protein","gene with protein product"
2317,T101393,t164731,3.0000,0.00149551345962,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2318,T101393,t162735,3.0000,0.00149551345962,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2319,T074318,t101393,3.0000,0.00149551345962,p26@PLD3,23646,17158,E2QRG1,PLD3,"phospholipase D family member 3","gene with protein product"
2320,T027962,t101393,3.0000,0.00149551345962,p1@GNS,2799,4422,"P15586,B4DTT0,B4DYH8,F6S8M0,F5H260,Q7Z3X3",GNS,"glucosamine (N-acetyl)-6-sulfatase","gene with protein product"
2321,T081808,t101393,3.0000,0.00149551345962,p6@LIX1L,128077,28715,,LIX1L,"limb and CNS expressed 1 like","gene with protein product"
2322,T014252,t101393,3.0000,0.00149551345962,p1@HSD17B12,51144,18646,"Q53GQ0,E9PI21",HSD17B12,"hydroxysteroid 17-beta dehydrogenase 12","gene with protein product"
2323,T035716,t101393,3.0000,0.00149551345962,p4@C14orf180,400258,33795,Q8N912,C14orf180,"chromosome 14 open reading frame 180","gene with protein product"
2324,T101393,t139528,3.0000,0.00149551345962,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2325,T101393,t130724,3.0000,0.00149551345962,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2326,T080544,t101393,3.0000,0.00149551345962,p9@CHI3L2,1117,1933,"Q15782,A6NNY3",CHI3L2,"chitinase 3 like 2","gene with protein product"
2327,T101393,t197414,3.0000,0.00149551345962,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2328,T101393,t158219,3.0000,0.00149551345962,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2329,T087853,t101393,3.0000,0.00149476831091,p2@RNPEP,6051,10078,,RNPEP,"arginyl aminopeptidase","gene with protein product"
2330,T063930,t101393,3.0000,0.00149476831091,p2@AFMID,125061,20910,Q63HM1,AFMID,arylformamidase,"gene with protein product"
2331,T024453,t101393,3.0000,0.00149476831091,p12@FAR2,55711,25531,"Q96K12,F8VV73",FAR2,"fatty acyl-CoA reductase 2","gene with protein product"
2332,T042183,t101393,3.0000,0.00149476831091,p1@CHSY1,22856,17198,Q86X52,CHSY1,"chondroitin sulfate synthase 1","gene with protein product"
2333,T101393,t160142,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2334,T101393,t172394,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2335,T101393,t174961,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2336,T101393,t151439,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2337,T101393,t178552,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2338,T101393,t163063,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2339,T038680,t101393,3.0000,0.00149476831091,p2@PSMC6,5706,9553,,PSMC6,"proteasome 26S subunit, ATPase 6","gene with protein product"
2340,T101393,t189857,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2341,T101393,t197023,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2342,T101393,t146537,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2343,T000608,t101393,3.0000,0.00149476831091,p1@USMG5,84833,30889,Q96IX5,USMG5,"up-regulated during skeletal muscle growth 5 homolog (mouse)","gene with protein product"
2344,T020183,t101393,3.0000,0.00149476831091,p7@IGF1,3479,5464,"E9PD02,P05019,Q59GC5,Q5U743,Q13429",IGF1,"insulin like growth factor 1","gene with protein product"
2345,T101393,t198178,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2346,T012802,t101393,3.0000,0.00149476831091,p11@H19,,4713,,H19,"H19, imprinted maternally expressed transcript (non-protein coding)","RNA, long non-coding"
2347,T019402,t101393,3.0000,0.00149476831091,p1@ST5,6764,11350,"E9PNM8,E9PJY5,E9PKM1,P78524",ST5,"suppression of tumorigenicity 5","gene with protein product"
2348,T101393,t197415,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2349,T096342,t101393,3.0000,0.00149476831091,p1@THAP3,90326,20855,,THAP3,"THAP domain containing 3","gene with protein product"
2350,T101393,t135229,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2351,T009748,t101393,3.0000,0.00149476831091,p17@DIXDC1,85458,23695,,DIXDC1,"DIX domain containing 1","gene with protein product"
2352,T088543,t101393,3.0000,0.00149476831091,p1@SLC41A1,254428,19429,"B2RMP2,B3KWH2,Q8IVJ1",SLC41A1,"solute carrier family 41 member 1","gene with protein product"
2353,T101393,t171197,3.0000,0.00149476831091,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
2354,T097788,t101393,3.0000,0.00149476831091,p2@TGFBR3,7049,11774,,TGFBR3,"transforming growth factor beta receptor 3","gene with protein product"
2355,T101393,t194889,3.0000,0.00149402390438,p1@PLTP,5360,9093,"P55058,E7EV16",PLTP,"phospholipid transfer protein","gene with protein product"
