Hs-DDX55,2000,1000,T022506-DDX55,"p1@DDX55"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T006265,t022506,2,010.0000,1.0,p1@SUPV3L1,6832,11471,Q8IYB8,SUPV3L1,"Suv3 like RNA helicase","gene with protein product"
2217,T022506,t025610,6.0000,0.00299401197605,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2218,T022506,t149542,6.0000,0.00299401197605,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2219,T022506,t026913,6.0000,0.00299401197605,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2220,T022506,t197390,6.0000,0.00299401197605,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2221,T000275,t022506,6.0000,0.00299401197605,p3@SFXN3,81855,16087,,SFXN3,"sideroflexin 3","gene with protein product"
2222,T021947,t022506,6.0000,0.00299401197605,p1@GATC,283459,25068,"F8VRU3,O43716",GATC,"glutamyl-tRNA amidotransferase subunit C","gene with protein product"
2223,T022506,t081446,6.0000,0.00299401197605,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2224,T022506,t093208,6.0000,0.00299401197605,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2225,T011286,t022506,6.0000,0.00299251870324,p1@CCDC15,80071,25798,"Q0P6D6,E9PKB1",CCDC15,"coiled-coil domain containing 15","gene with protein product"
2226,T022506,t106300,6.0000,0.00299251870324,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2227,T022506,t050842,6.0000,0.00299251870324,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2228,T022506,t062235,6.0000,0.00299251870324,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2229,T022506,t044340,6.0000,0.00299251870324,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2230,T022506,t163222,6.0000,0.00299251870324,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2231,T022506,t169065,6.0000,0.00299251870324,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2232,T022506,t163382,6.0000,0.00299251870324,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2233,T022506,t053424,6.0000,0.00299251870324,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2234,T022506,t199382,6.0000,0.00299251870324,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2235,T022506,t092541,6.0000,0.00299102691924,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2236,T022506,t194238,6.0000,0.00299102691924,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2237,T007422,t022506,6.0000,0.00299102691924,p1@C10orf57,80195,25804,"Q5JTC0,Q5JTC1,Q8TBM7",TMEM254,"transmembrane protein 254","gene with protein product"
2238,T022506,t027600,6.0000,0.00299102691924,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2239,T016991,t022506,6.0000,0.00299102691924,p2@PCNXL3,399909,18760,Q9H6A9,PCNX3,"pecanex homolog 3 (Drosophila)","gene with protein product"
2240,T022506,t103555,6.0000,0.00299102691924,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2241,T022506,t144431,6.0000,0.00299102691924,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2242,T022506,t055076,6.0000,0.00299102691924,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2243,T022506,t200047,6.0000,0.00299102691924,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2244,T022506,t070761,6.0000,0.00299102691924,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2245,T022506,t053716,6.0000,0.00299102691924,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2246,T022506,t058722,6.0000,0.00299102691924,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2247,T006416,t022506,6.0000,0.00299102691924,p4@ADAMTS14,140766,14899,"Q8WXS8,Q5T4G1",ADAMTS14,"ADAM metallopeptidase with thrombospondin type 1 motif 14","gene with protein product"
2248,T022506,t047819,6.0000,0.00298953662182,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2249,T022506,t099677,6.0000,0.00298953662182,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2250,T022506,t053870,6.0000,0.00298953662182,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2251,T022506,t065842,6.0000,0.00298953662182,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2252,T022506,t072316,6.0000,0.00298953662182,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2253,T022506,t085147,6.0000,0.00298953662182,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2254,T022506,t176092,6.0000,0.00298953662182,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2255,T022506,t095172,6.0000,0.00298953662182,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2256,T022506,t147714,6.0000,0.00298953662182,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2257,T022506,t095080,6.0000,0.00298953662182,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2258,T022506,t130376,6.0000,0.00298953662182,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2259,T022506,t164946,6.0000,0.00298953662182,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2260,T022506,t051855,6.0000,0.00298804780876,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2261,T022374,t022506,6.0000,0.00298804780876,p1@OGFOD2,79676,25823,"Q6N063,F5H890",OGFOD2,"2-oxoglutarate and iron dependent oxygenase domain containing 2","gene with protein product"
2262,T022506,t074835,6.0000,0.00298804780876,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2263,T022506,t120494,6.0000,0.00298804780876,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2264,T022506,t142976,6.0000,0.00298804780876,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2265,T022506,t093920,6.0000,0.00298804780876,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2266,T001088,t022506,6.0000,0.00298804780876,p1@BBIP1,92482,28093,"E9PIK7,E9PRI7,E9PIY9,E9PM41",BBIP1,"BBSome interacting protein 1","gene with protein product"
2267,T022506,t163597,6.0000,0.00298804780876,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2268,T022506,t133495,6.0000,0.00298656047785,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2269,T022506,t064962,6.0000,0.00298656047785,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2270,T022506,t127879,6.0000,0.00298656047785,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2271,T022506,t098223,6.0000,0.00298656047785,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2272,T022506,t191228,6.0000,0.00298656047785,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2273,T022506,t093124,6.0000,0.00298656047785,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2274,T022506,t077766,6.0000,0.00298656047785,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2275,T022506,t128705,6.0000,0.00298656047785,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2276,T022506,t167577,6.0000,0.00298656047785,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2277,T022506,t108624,6.0000,0.00298656047785,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2278,T022506,t076303,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2279,T022506,t121632,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2280,T022506,t188298,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2281,T022506,t050452,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2282,T022506,t090580,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2283,T022506,t169257,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2284,T022506,t026467,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2285,T022506,t120805,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2286,T022506,t180810,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2287,T022506,t090235,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2288,T022506,t170245,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2289,T022253,t022506,6.0000,0.00298507462687,p1@MLXIP,22877,17055,Q9HAP2,MLXIP,"MLX interacting protein","gene with protein product"
2290,T016700,t022506,6.0000,0.00298507462687,p1@ZNHIT2,741,1177,"Q9UHR6,E9PQB8",ZNHIT2,"zinc finger HIT-type containing 2","gene with protein product"
2291,T022506,t072375,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2292,T022506,t056802,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2293,T022506,t194297,6.0000,0.00298507462687,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2294,T022506,t168627,6.0000,0.00298359025361,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2295,T022506,t144178,6.0000,0.00298359025361,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2296,T022506,t124505,6.0000,0.00298359025361,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2297,T022506,t174008,6.0000,0.00298359025361,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2298,T022506,t055817,6.0000,0.00298359025361,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2299,T022506,t102842,6.0000,0.00298359025361,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2300,T022506,t072882,6.0000,0.00298359025361,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2301,T022506,t069655,6.0000,0.00298359025361,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2302,T022506,t053599,6.0000,0.00298210735586,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2303,T022506,t110975,6.0000,0.00298210735586,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2304,T022506,t051755,6.0000,0.00298210735586,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2305,T022506,t154998,6.0000,0.00298062593145,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2306,T022506,t033990,6.0000,0.00298062593145,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2307,T022506,t110688,6.0000,0.00298062593145,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2308,T022506,t188309,6.0000,0.00298062593145,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2309,T022506,t195964,6.0000,0.00298062593145,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2310,T022506,t172644,6.0000,0.00298062593145,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2311,T022506,t082866,6.0000,0.00297914597815,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2312,T013429,t022506,6.0000,0.00297914597815,p1@CARS,833,1493,"A8MVQ3,B4DKY1,C9JLN0,E9PRS8,E9PPK8",CARS,"cysteinyl-tRNA synthetase","gene with protein product"
2313,T022506,t190545,6.0000,0.00297914597815,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2314,T022506,t106311,6.0000,0.00297914597815,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2315,T022506,t072566,6.0000,0.0029776674938,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2316,T022506,t088788,6.0000,0.0029776674938,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2317,T022506,t192558,5.0000,0.00248880039821,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2318,T016712,t022506,4.0000,0.00199501246883,p2@SYVN1,84447,20738,E9PK19,SYVN1,"synoviolin 1","gene with protein product"
2319,T022506,t082773,4.0000,0.00199401794616,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2320,T013719,t022506,4.0000,0.00199302441455,p4@NAT10,55226,29830,Q9H0A0,NAT10,"N-acetyltransferase 10","gene with protein product"
2321,T015694,t022506,4.0000,0.00199203187251,p7@FADS1,3992,3574,"O60427,F5H1Q7,F5H852,F5GYH4",FADS1,"fatty acid desaturase 1","gene with protein product"
2322,T022506,t102858,4.0000,0.00199203187251,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2323,T022506,t093121,4.0000,0.00199203187251,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2324,T022506,t075398,4.0000,0.00199203187251,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2325,T022506,t183991,4.0000,0.00199104031857,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2326,T022506,t121753,4.0000,0.00198807157058,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2327,T022506,t024603,4.0000,0.00198807157058,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2328,T022506,t191443,4.0000,0.0019870839543,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2329,T022506,t177264,4.0000,0.00198511166253,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2330,T022506,t172479,3.0000,0.0014985014985,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2331,T022506,t120901,3.0000,0.0014985014985,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2332,T022506,t138559,3.0000,0.00149775336995,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2333,T022506,t052766,3.0000,0.00149775336995,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2334,T022506,t050403,3.0000,0.00149775336995,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2335,T022506,t152288,3.0000,0.00149775336995,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2336,T022506,t200066,3.0000,0.00149775336995,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2337,T022506,t125314,3.0000,0.00149775336995,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2338,T022506,t183990,3.0000,0.00149775336995,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2339,T022506,t022574,3.0000,0.00149700598802,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2340,T022506,t063918,3.0000,0.00149700598802,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
2341,T022506,t035662,3.0000,0.00149700598802,p1@DDX55,57696,20085,"Q8NHQ9,E7EX41,F5H3E5,F5H5U2,F5H2I2,F5H735,Q8TEC9",DDX55,"DEAD-box helicase 55","gene with protein product"
