Hs-RTN1,2000,1000,T039145-RTN1,"p5@RTN1"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T018718,t039145,2,011.0000,0.999006458023,p7@PAK1,5058,8590,Q13153,PAK1,"p21 (RAC1) activated kinase 1","gene with protein product"
1493,T039145,t047973,4.0000,0.00199004975124,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1494,T018132,t039145,4.0000,0.00198906016907,p1@CLPB,81570,30664,"F8W7P6,F5GX99,Q9H078",CLPB,"ClpB homolog, mitochondrial AAA ATPase chaperonin","gene with protein product"
1495,T013942,t039145,4.0000,0.00198906016907,p15@SLC1A2,6506,10940,,SLC1A2,"solute carrier family 1 member 2","gene with protein product"
1496,T039145,t148653,4.0000,0.00198807157058,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1497,T039145,t056972,4.0000,0.00198609731877,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1498,T039145,t176239,3.0000,0.0014985014985,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1499,T021253,t039145,3.0000,0.0014985014985,p5@DDX54,79039,20084,,DDX54,"DEAD-box helicase 54","gene with protein product"
1500,T003569,t039145,3.0000,0.0014985014985,p33@KIAA1217,56243,25428,Q5T5P2,KIAA1217,KIAA1217,"gene with protein product"
1501,T032764,t039145,3.0000,0.0014985014985,p7@SPG20,23111,18514,,SPG20,"spastic paraplegia 20 (Troyer syndrome)","gene with protein product"
1502,T039145,t073682,3.0000,0.0014985014985,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1503,T039145,t094174,3.0000,0.00149775336995,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1504,T039145,t161728,3.0000,0.00149775336995,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1505,T039145,t078148,3.0000,0.00149775336995,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1506,T039145,t155096,3.0000,0.00149700598802,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1507,T039145,t098778,3.0000,0.00149700598802,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1508,T039145,t176449,3.0000,0.00149700598802,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1509,T039145,t158749,3.0000,0.00149700598802,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1510,T001911,t039145,3.0000,0.00149700598802,p11@CAMK1D,57118,19341,,CAMK1D,"calcium/calmodulin dependent protein kinase ID","gene with protein product"
1511,T021820,t039145,3.0000,0.00149700598802,p10@CIT,11113,1985,,CIT,"citron rho-interacting serine/threonine kinase","gene with protein product"
1512,T039145,t114057,3.0000,0.00149700598802,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1513,T039145,t044557,3.0000,0.00149700598802,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1514,T039145,t042443,3.0000,0.00149700598802,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1515,T039145,t192108,3.0000,0.00149700598802,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1516,T039145,t105196,3.0000,0.00149700598802,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1517,T039145,t057913,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1518,T039145,t166420,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1519,T039145,t052516,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1520,T039145,t101244,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1521,T037959,t039145,3.0000,0.00149625935162,p1@RALGAPA1,253959,17770,,RALGAPA1,"Ral GTPase activating protein catalytic alpha subunit 1","gene with protein product"
1522,T039145,t152653,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1523,T017579,t039145,3.0000,0.00149625935162,p8@CARNS1,57571,29268,A5YM72,CARNS1,"carnosine synthase 1","gene with protein product"
1524,T036500,t039145,3.0000,0.00149625935162,p3@CHD8,57680,20153,G3V303,CHD8,"chromodomain helicase DNA binding protein 8","gene with protein product"
1525,T039145,t116564,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1526,T039145,t098186,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1527,T039145,t113494,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1528,T020563,t039145,3.0000,0.00149625935162,p2@RIC8B,55188,25555,B7WPL0,RIC8B,"RIC8 guanine nucleotide exchange factor B","gene with protein product"
1529,T000628,t039145,3.0000,0.00149625935162,p19@NEURL,9148,7761,O76050,NEURL1,"neuralized E3 ubiquitin protein ligase 1","gene with protein product"
1530,T039145,t178739,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1531,T039145,t078918,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1532,T039145,t042442,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1533,T039145,t183081,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1534,T039145,t150159,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1535,T039145,t151677,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1536,T039145,t109333,3.0000,0.00149625935162,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1537,T039145,t071851,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1538,T039145,t181791,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1539,T039145,t196336,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1540,T039145,t166828,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1541,T039145,t127362,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1542,T039145,t087877,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1543,T039145,t191130,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1544,T009902,t039145,3.0000,0.00149551345962,p1@HTR3B,9177,5298,,HTR3B,"5-hydroxytryptamine receptor 3B","gene with protein product"
1545,T039145,t093412,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1546,T039145,t056806,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1547,T013948,t039145,3.0000,0.00149551345962,p45@SLC1A2,6506,10940,,SLC1A2,"solute carrier family 1 member 2","gene with protein product"
1548,T039145,t177452,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1549,T021154,t039145,3.0000,0.00149551345962,p2@C12orf51,283450,26611,"Q9Y4D8,F8VWT9,F8VU57",HECTD4,"HECT domain E3 ubiquitin protein ligase 4","gene with protein product"
1550,T039145,t092586,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1551,T024852,t039145,3.0000,0.00149551345962,p1@SLC2A13,114134,15956,E9PE47,SLC2A13,"solute carrier family 2 member 13","gene with protein product"
1552,T039145,t080266,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1553,T039145,t177715,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1554,T039145,t181831,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1555,T039145,t150580,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1556,T039145,t104623,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1557,T039145,t187252,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1558,T039145,t106503,3.0000,0.00149551345962,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1559,T039145,t102962,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1560,T018065,t039145,3.0000,0.00149476831091,p10@NUMA1,4926,8059,F5GZW1,NUMA1,"nuclear mitotic apparatus protein 1","gene with protein product"
1561,T039145,t200914,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1562,T029094,t039145,3.0000,0.00149476831091,p6@KCNC2,3747,6234,Q96PR1,KCNC2,"potassium voltage-gated channel subfamily C member 2","gene with protein product"
1563,T039145,t155858,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1564,T039145,t105197,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1565,T039145,t069722,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1566,T017987,t039145,3.0000,0.00149476831091,p4@SHANK2,22941,14295,B7ZKU9,SHANK2,"SH3 and multiple ankyrin repeat domains 2","gene with protein product"
1567,T039145,t190209,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1568,T012020,t039145,3.0000,0.00149476831091,p7@BRSK2,9024,11405,E9PPI2,BRSK2,"BR serine/threonine kinase 2","gene with protein product"
1569,T032438,t039145,3.0000,0.00149476831091,p2@UBL3,5412,12504,"B2R4J1,O95164",UBL3,"ubiquitin like 3","gene with protein product"
1570,T039145,t136701,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1571,T039145,t129122,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1572,T039145,t125089,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1573,T011276,t039145,3.0000,0.00149476831091,p4@HEPACAM,220296,26361,,HEPACAM,"hepatic and glial cell adhesion molecule","gene with protein product"
1574,T039145,t080358,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1575,T039145,t183101,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1576,T039145,t073364,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1577,T033243,t039145,3.0000,0.00149476831091,p3@KCTD4,386618,23227,Q8WVF5,KCTD4,"potassium channel tetramerization domain containing 4","gene with protein product"
1578,T039145,t049736,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1579,T039145,t152131,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1580,T023954,t039145,3.0000,0.00149476831091,p1@CMAS,55907,18290,Q8NFW8,CMAS,"cytidine monophosphate N-acetylneuraminic acid synthetase","gene with protein product"
1581,T039145,t129671,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1582,T019994,t039145,3.0000,0.00149476831091,p4@ANO4,121601,23837,Q32M45,ANO4,"anoctamin 4","gene with protein product"
1583,T039145,t178742,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1584,T039145,t155946,3.0000,0.00149476831091,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1585,T039145,t201219,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1586,T039145,t067542,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1587,T039145,t133794,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1588,T039145,t084386,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1589,T039145,t147115,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1590,T039145,t154339,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1591,T039145,t144795,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1592,T039145,t165304,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1593,T039145,t121344,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1594,T039145,t079908,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1595,T039145,t086547,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1596,T039145,t057821,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1597,T039145,t194401,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1598,T039145,t052739,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1599,T039145,t096611,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1600,T039145,t125053,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1601,T039145,t107470,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1602,T039145,t195124,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1603,T039145,t183569,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1604,T039145,t114819,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1605,T038458,t039145,3.0000,0.00149402390438,p1@ATL1,51062,11231,G3V4Y8,ATL1,"atlastin GTPase 1","gene with protein product"
1606,T039145,t144702,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1607,T039145,t170445,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1608,T021183,t039145,3.0000,0.00149402390438,p3@RPH3A,22895,17056,F8VTR7,RPH3A,"rabphilin 3A","gene with protein product"
1609,T025493,t039145,3.0000,0.00149402390438,p1@GALNT8,26290,4130,,GALNT8,"polypeptide N-acetylgalactosaminyltransferase 8","gene with protein product"
1610,T039145,t114054,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1611,T034432,t039145,3.0000,0.00149402390438,p8@SLAIN1,122060,26387,,SLAIN1,"SLAIN motif family member 1","gene with protein product"
1612,T039145,t114061,3.0000,0.00149402390438,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1613,T039145,t108292,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1614,T039145,t195880,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1615,T039145,t144036,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1616,T039145,t066786,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1617,T039145,t075470,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1618,T039145,t071292,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1619,T007583,t039145,3.0000,0.00149328023892,p4@CDHR1,92211,14550,,CDHR1,"cadherin related family member 1","gene with protein product"
1620,T039145,t071286,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1621,T039145,t151596,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1622,T039145,t090728,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1623,T039145,t140459,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1624,T039145,t156183,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1625,T039145,t089539,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1626,T026787,t039145,3.0000,0.00149328023892,p3@PDE1B,5153,8775,Q01064,PDE1B,"phosphodiesterase 1B","gene with protein product"
1627,T039145,t146055,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1628,T023870,t039145,3.0000,0.00149328023892,p1@SLCO1A2,6579,10956,,SLCO1A2,"solute carrier organic anion transporter family member 1A2","gene with protein product"
1629,T039145,t144501,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1630,T025883,t039145,3.0000,0.00149328023892,p10@METTL7A,25840,24550,,METTL7A,"methyltransferase like 7A","gene with protein product"
1631,T004170,t039145,3.0000,0.00149328023892,p1@ZNF438,220929,21029,B4DFT8,ZNF438,"zinc finger protein 438","gene with protein product"
1632,T039145,t151231,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1633,T039145,t089228,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1634,T039145,t050869,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1635,T039145,t161880,3.0000,0.00149328023892,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1636,T017988,t039145,3.0000,0.00149328023892,p9@SHANK2,22941,14295,B7ZKU9,SHANK2,"SH3 and multiple ankyrin repeat domains 2","gene with protein product"
1637,T039145,t063842,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1638,T039145,t137335,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1639,T039145,t135394,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1640,T039145,t132474,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1641,T025755,t039145,3.0000,0.00149253731343,p16@FAIM2,23017,17067,Q9BWQ8,FAIM2,"Fas apoptotic inhibitory molecule 2","gene with protein product"
1642,T039145,t082281,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1643,T039145,t135853,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1644,T039145,t098791,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1645,T039145,t183314,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1646,T039145,t043757,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1647,T039145,t195268,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1648,T039145,t182444,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1649,T000436,t039145,3.0000,0.00149253731343,p1@PSD,5662,9507,,PSD,"pleckstrin and Sec7 domain containing","gene with protein product"
1650,T039145,t189378,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1651,T024242,t039145,3.0000,0.00149253731343,p3@BHLHE41,79365,16617,"Q8TAT1,Q9C0J9",BHLHE41,"basic helix-loop-helix family member e41","gene with protein product"
1652,T039145,t073346,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1653,T039145,t097673,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1654,T039145,t127602,3.0000,0.00149253731343,p5@RTN1,6252,10467,Q2NKQ5,RTN1,"reticulon 1","gene with protein product"
1655,T033335,t039145,3.0000,0.00149253731343,p3@ZC3H13,23091,20368,Q5T200,ZC3H13,"zinc finger CCCH-type containing 13","gene with protein product"
1656,T012584,t039145,3.0000,0.0014917951268,p8@PTPN5,84867,9657,"P54829,B3KXG7,Q86TL3",PTPN5,"protein tyrosine phosphatase, non-receptor type 5","gene with protein product"
