"entrezgene_id","hgnc_id","uniprot_id","gene_name","description","type"
"e:375444","h:24738","Q96MH7","C5orf34","chromosome 5 open reading frame 34","gene with protein product"
"e:131474","h:26467","F8WDW7","CHCHD4","coiled-coil-helix-coiled-coil-helix domain containing 4","gene with protein product"
"e:11180","h:12758","Q9NW86,E9PBK6,F1LLU9,C9K020,F8WE36","WDR6","WD repeat domain 6","gene with protein product"
"e:51380","h:18966","Q9Y600,C9JTU8,Q9Y602","CSAD","cysteine sulfinic acid decarboxylase","gene with protein product"
"e:100509575,e:280657","h:19652","Q7RTT6,B7Z813","SSX6","SSX family member 6, pseudogene","pseudogene"
"e:83729","h:24029","F8VNP4","INHBE","inhibin beta E subunit","gene with protein product"
"e:55132","h:24704","G3XAJ5,G3V0E9,Q659C4","LARP1B","La ribonucleoprotein domain family member 1B","gene with protein product"
"e:8433","h:12634","Q5T230","UTF1","undifferentiated embryonic cell transcription factor 1","gene with protein product"
"e:7652","h:13175","","ZNF99","zinc finger protein 99","gene with protein product"
"e:27042","h:28440","Q68CQ4","DIEXF","digestive organ expansion factor homolog (zebrafish)","gene with protein product"
"","h:41022","","A2ML1-AS1","A2ML1 antisense RNA 1","RNA, long non-coding"
"","h:38863","","ST13P20","suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 20","pseudogene"
"e:65082","h:18179","F5H6Y0,F5H7N5","VPS33A","VPS33A, CORVET/HOPS core subunit","gene with protein product"
"e:54921","h:24353","P0CG12,E5RGL1,P0CG13","CHTF8","chromosome transmission fidelity factor 8","gene with protein product"
"e:79979","h:25748","","TRMT2B","tRNA methyltransferase 2 homolog B","gene with protein product"
"e:5431","h:9188","C9J4M6,C9J2Y9","POLR2B","RNA polymerase II subunit B","gene with protein product"
"e:5537","h:9323","O00743","PPP6C","protein phosphatase 6 catalytic subunit","gene with protein product"
"e:23265","h:23214","Q9UPT5","EXOC7","exocyst complex component 7","gene with protein product"
"e:57522","h:17382","","SRGAP1","SLIT-ROBO Rho GTPase activating protein 1","gene with protein product"
"e:9949","h:467","","AMMECR1","Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1","gene with protein product"
"e:9604","h:10058","Q9UBS8,D6RBU3","RNF14","ring finger protein 14","gene with protein product"
"e:9898","h:29877","F8W726,Q5VU77,Q5VU78,Q5VU79","UBAP2L","ubiquitin associated protein 2 like","gene with protein product"
"e:10946","h:10767","E7EUT8","SF3A3","splicing factor 3a subunit 3","gene with protein product"
"e:23395","h:17095","E9PHM2,Q15031,C9IZR7","LARS2","leucyl-tRNA synthetase 2, mitochondrial","gene with protein product"
"e:221545","h:21301","F8WBB4","C6orf136","chromosome 6 open reading frame 136","gene with protein product"
"e:23163","h:17079","Q9NZ52,B7Z1E9,B7Z456,A8K6I6,A8K6M0","GGA3","golgi associated, gamma adaptin ear containing, ARF binding protein 3","gene with protein product"
"e:51118","h:24329","Q9Y3A2","UTP11","UTP11, small subunit processome component homolog (S. cerevisiae)","gene with protein product"
"e:10419","h:10894","B4DX49,A8MZ91,C9JSX3,B4DV00,G3V2L6,G3V507,G3V3A3,G3V580,G3V2X6,G3V2F5","PRMT5","protein arginine methyltransferase 5","gene with protein product"
"e:4285","h:7104","Q99797","MIPEP","mitochondrial intermediate peptidase","gene with protein product"
"e:339230","h:33451","Q6PK04","CCDC137","coiled-coil domain containing 137","gene with protein product"
"e:7798","h:14985","E5RFK8","LUZP1","leucine zipper protein 1","gene with protein product"
"","h:42659","","CCDC75P1","coiled-coil domain containing 75 pseudogene 1","pseudogene"
"e:23518","h:9757","Q15032,G5E9G8","R3HDM1","R3H domain containing 1","gene with protein product"
"e:257160","h:25335","E9PRE9,B2RUW0,Q8ND24","RNF214","ring finger protein 214","gene with protein product"
"e:90196,e:767557","h:33535,h:16162","F2Z2A3,C9JFB3","SYS1-DBNDD2","SYS1-DBNDD2 readthrough (NMD candidate)","readthrough"
"e:131118","h:30528","Q96DA6,G5E9V2,F2Z3A7,C9JBV1","DNAJC19","DnaJ heat shock protein family (Hsp40) member C19","gene with protein product"
"","h:42652","","POLR2KP2","RNA polymerase II subunit K pseudogene 2","pseudogene"
"e:57673","h:23040","Q5T5X7","BEND3","BEN domain containing 3","gene with protein product"
"e:51495","h:24175","Q9P035","HACD3","3-hydroxyacyl-CoA dehydratase 3","gene with protein product"
"e:9463","h:9394","","PICK1","protein interacting with PRKCA 1","gene with protein product"
"e:92370","h:26303","D6RGE3","PXYLP1","2-phosphoxylose phosphatase 1","gene with protein product"
"e:10327","h:380","","AKR1A1","aldo-keto reductase family 1 member A1","gene with protein product"
"e:25898","h:17479","Q96PM5,Q2KN33,E7EMC8","RCHY1","ring finger and CHY zinc finger domain containing 1","gene with protein product"
"e:51768","h:23049","F5GWC3","TM7SF3","transmembrane 7 superfamily member 3","gene with protein product"
"e:1678","h:11817","","TIMM8A","translocase of inner mitochondrial membrane 8A","gene with protein product"
"e:6128","h:10362","","RPL6","ribosomal protein L6","gene with protein product"
"e:3382","h:5343","Q05084,C9J3Y4,Q96HG3","ICA1","islet cell autoantigen 1","gene with protein product"
"e:574414","h:32057","Q5T870","PRR9","proline rich 9","gene with protein product"
"e:50674","h:13806","Q9Y4Z2","NEUROG3","neurogenin 3","gene with protein product"
"e:6337","h:10599","P37088","SCNN1A","sodium channel epithelial 1 alpha subunit","gene with protein product"
"e:151477","h:28668","Q8N535","LINC00471","long intergenic non-protein coding RNA 471","RNA, long non-coding"
"e:80761","h:21444","Q9BT76","UPK3B","uroplakin 3B","gene with protein product"
"e:10526","h:9853","","IPO8","importin 8","gene with protein product"
"e:54851","h:25970","","ANKRD49","ankyrin repeat domain 49","gene with protein product"
"e:93099","h:25063","E9PAQ7,C9JCN1,C9J186,C9IYI1,C9J3V3,E7EMS7","DMKN","dermokine","gene with protein product"
"e:6635","h:11161","P62304","SNRPE","small nuclear ribonucleoprotein polypeptide E","gene with protein product"
"e:79935","h:25805","B4DX65,Q9H8S5","CNTD2","cyclin N-terminal domain containing 2","gene with protein product"
"e:10609","h:16946","Q92791","P3H4","prolyl 3-hydroxylase family member 4 (non-enzymatic)","gene with protein product"
"e:54621","h:26078","F5H724","VSIG10","V-set and immunoglobulin domain containing 10","gene with protein product"
"e:26292","h:7554","Q99417","MYCBP","MYC binding protein","gene with protein product"
"e:27165","h:29570","A8K0A6","GLS2","glutaminase 2","gene with protein product"
"e:7547","h:12874","","ZIC3","Zic family member 3","gene with protein product"
"e:3170","h:5022","E7EPG7","FOXA2","forkhead box A2","gene with protein product"
"e:83661","h:13380","Q9BY19,B0AZW0","MS4A8","membrane spanning 4-domains A8","gene with protein product"
"e:1163","h:19083","P61024,Q5T179","CKS1B","CDC28 protein kinase regulatory subunit 1B","gene with protein product"
"e:6611","h:11123","","SMS","spermine synthase","gene with protein product"
"e:10000","h:393","F8VS91","AKT3","AKT serine/threonine kinase 3","gene with protein product"
"e:644524","h:7837","Q9H2Z4","NKX2-4","NK2 homeobox 4","gene with protein product"
"e:121512","h:19125","","FGD4","FYVE, RhoGEF and PH domain containing 4","gene with protein product"
"e:9139","h:1536","","CBFA2T2","CBFA2/RUNX1 translocation partner 2","gene with protein product"
"e:93099","h:25063","Q6E0U4","DMKN","dermokine","gene with protein product"
"e:8326","h:4047","O00144","FZD9","frizzled class receptor 9","gene with protein product"
"e:3170","h:5022","Q9Y261,B0ZTD4","FOXA2","forkhead box A2","gene with protein product"
"e:79794","h:26128","Q9H741","C12orf49","chromosome 12 open reading frame 49","gene with protein product"
"e:1644","h:2719","P20711,Q53Y41,Q5W5T9","DDC","dopa decarboxylase","gene with protein product"
"e:414919","h:33826","","C8orf82","chromosome 8 open reading frame 82","gene with protein product"
"e:164312","h:16208","Q8WUT4","LRRN4","leucine rich repeat neuronal 4","gene with protein product"
"e:56923","h:16454","Q9GZQ4","NMUR2","neuromedin U receptor 2","gene with protein product"
"e:93099","h:25063","","DMKN","dermokine","gene with protein product"
"e:9631","h:8063","B4DLT2,D6RA13","NUP155","nucleoporin 155","gene with protein product"
"e:200916","h:27610","Q6P5R6","RPL22L1","ribosomal protein L22 like 1","gene with protein product"
"e:9585","h:7212","A6NM61","KIF20B","kinesin family member 20B","gene with protein product"
"","h:30893","","NDUFB1P1","NADH:ubiquinone oxidoreductase subunit B1 pseudogene 1","pseudogene"
"e:111","h:236","B7ZB23","ADCY5","adenylate cyclase 5","gene with protein product"
"e:54802","h:20286","","TRIT1","tRNA isopentenyltransferase 1","gene with protein product"
"e:79647","h:25744","A6NKC5,B4DQP0,B4DZU6,E9PSI6,Q9H9L7","AKIRIN1","akirin 1","gene with protein product"
"e:415","h:719","F5GYY5","ARSE","arylsulfatase E (chondrodysplasia punctata 1)","gene with protein product"
"e:275","h:473","","AMT","aminomethyltransferase","gene with protein product"
"e:3382","h:5343","Q6LCR0","ICA1","islet cell autoantigen 1","gene with protein product"
"e:730051","h:33258","B7Z6K7","ZNF814","zinc finger protein 814","gene with protein product"
"e:115416","h:21721","A4D154,Q96EH3","MALSU1","mitochondrial assembly of ribosomal large subunit 1","gene with protein product"
"e:84191","h:26235","B7Z8Z5,Q9H5X1","FAM96A","family with sequence similarity 96 member A","gene with protein product"
"e:493753","h:33848","Q86WW8,B9A057","COA5","cytochrome c oxidase assembly factor 5","gene with protein product"
"e:10605","h:16945","Q9H074,D6R9H8,D6REB4","PAIP1","poly(A) binding protein interacting protein 1","gene with protein product"
"e:114926","h:25166","Q96E16,E5RII4,E5RKA7","SMIM19","small integral membrane protein 19","gene with protein product"
"e:134492","h:30535","Q8WVJ2,B2R4V0","NUDCD2","NudC domain containing 2","gene with protein product"
"e:135154","h:20957","Q5VUM1","SDHAF4","succinate dehydrogenase complex assembly factor 4","gene with protein product"
"e:4697","h:7687","","NDUFA4","NDUFA4, mitochondrial complex associated","gene with protein product"
"e:2783","h:4398","B3KPU1","GNB2","G protein subunit beta 2","gene with protein product"
"e:51263","h:14036","B8ZZV5","MRPL30","mitochondrial ribosomal protein L30","gene with protein product"
"e:29087","h:29560","Q9P016,E9PPQ6","THYN1","thymocyte nuclear protein 1","gene with protein product"
"e:54948","h:14476","","MRPL16","mitochondrial ribosomal protein L16","gene with protein product"
"e:6902","h:11579","O75347,Q6FGD7","TBCA","tubulin folding cofactor A","gene with protein product"
"e:54543","h:21648","A6NIV2,Q75MR5,Q9P0U1","TOMM7","translocase of outer mitochondrial membrane 7","gene with protein product"
"e:11162","h:8053","P53370,E9PBZ9","NUDT6","nudix hydrolase 6","gene with protein product"
"e:57325,e:100303755","h:15904","Q9H8E8,Q6UWS5","KAT14","lysine acetyltransferase 14","gene with protein product"
"e:389203","h:37260","E5RH91","SMIM20","small integral membrane protein 20","gene with protein product"
"e:10388","h:11490","A2A341","SYCP2","synaptonemal complex protein 2","gene with protein product"
"e:79135","h:28727","C9J574,Q9BUR5,G3V1B6","APOO","apolipoprotein O","gene with protein product"
"e:5955","h:9935","F8WCY5,A8MXP8","RCN2","reticulocalbin 2","gene with protein product"
"e:9907","h:22197","O43299","AP5Z1","adaptor related protein complex 5 zeta 1 subunit","gene with protein product"
"e:56683","h:1301","D3DSE6,F5GXV2","C21orf59","chromosome 21 open reading frame 59","gene with protein product"
"e:10907","h:30551","P83876","TXNL4A","thioredoxin like 4A","gene with protein product"
"e:57665","h:19979","","RDH14","retinol dehydrogenase 14 (all-trans/9-cis/11-cis)","gene with protein product"
"e:29968","h:19129","Q9Y617","PSAT1","phosphoserine aminotransferase 1","gene with protein product"
"e:6502","h:10901","D6RAG5,D6RF40,D6R9R7,B4DJT4,Q13309","SKP2","S-phase kinase associated protein 2","gene with protein product"
"e:7979","h:10845","F2Z2N6,F2Z2L7,F2Z309","SEM1","SEM1, 26S proteasome complex subunit","gene with protein product"
"e:275","h:473","F8WF62,C9JXJ4,B4DJQ0,B4DGG9","AMT","aminomethyltransferase","gene with protein product"
"e:122961","h:19857","Q86U28,G3V291","ISCA2","iron-sulfur cluster assembly 2","gene with protein product"
"e:6811","h:11440","F8W8Q9,E9PP18,E9PNU4,B4DKR0","STX5","syntaxin 5","gene with protein product"
"e:401505","h:31369","Q5JRT7,F8W8Z9,F6S928","TOMM5","translocase of outer mitochondrial membrane 5","gene with protein product"
"e:7360","h:12527","C9JNZ1","UGP2","UDP-glucose pyrophosphorylase 2","gene with protein product"
"e:22929","h:19685","P49903,Q5T5U9,D6PSQ9,B4DWK0,D3DRS9","SEPHS1","selenophosphate synthetase 1","gene with protein product"
"e:80036","h:17992","Q4VXD2","TRPM3","transient receptor potential cation channel subfamily M member 3","gene with protein product"
"e:23593","h:15716","Q5THN1","HEBP2","heme binding protein 2","gene with protein product"
"e:641638","h:32965","","SNHG6","small nucleolar RNA host gene 6","RNA, long non-coding"
"e:349565","h:20989","Q96T66,D6RHV4","NMNAT3","nicotinamide nucleotide adenylyltransferase 3","gene with protein product"
"e:286046","h:27806","Q5GH73","XKR6","XK related 6","gene with protein product"
"e:4867","h:7905","","NPHP1","nephrocystin 1","gene with protein product"
"e:164312","h:16208","","LRRN4","leucine rich repeat neuronal 4","gene with protein product"
"e:84329","h:28240","Q96D96","HVCN1","hydrogen voltage gated channel 1","gene with protein product"
"e:66035","h:14239","E7ENI4","SLC2A11","solute carrier family 2 member 11","gene with protein product"
"e:6581","h:10967","","SLC22A3","solute carrier family 22 member 3","gene with protein product"
"e:650","h:1069","P12643","BMP2","bone morphogenetic protein 2","gene with protein product"
"e:55915","h:6509","Q9NS86,B3KTN5","LANCL2","LanC like 2","gene with protein product"
"e:64324","h:14234","Q96L73","NSD1","nuclear receptor binding SET domain protein 1","gene with protein product"
"e:116461","h:16791","F2Z3M0","TSEN15","tRNA splicing endonuclease subunit 15","gene with protein product"
"e:54361","h:12783","E9PGS9,P56705","WNT4","Wnt family member 4","gene with protein product"
"e:10350","h:39","Q8IUA7","ABCA9","ATP binding cassette subfamily A member 9","gene with protein product"
"e:29775","h:16422","","CARD10","caspase recruitment domain family member 10","gene with protein product"
"e:1000","h:1759","A8MWK3","CDH2","cadherin 2","gene with protein product"
"e:9358","h:6164","B4DQ02","ITGBL1","integrin subunit beta like 1","gene with protein product"
"e:114987","h:21421","C9JWF1","WDR31","WD repeat domain 31","gene with protein product"
"","h:23284","","RBMXP2","RNA binding motif protein, X-linked pseudogene 2","pseudogene"
"e:79577","h:16783","","CDC73","cell division cycle 73","gene with protein product"
"e:4791","h:7795","","NFKB2","nuclear factor kappa B subunit 2","gene with protein product"
"e:117854","h:16277","B4DDQ5","TRIM6","tripartite motif containing 6","gene with protein product"
"e:375260","h:33145","","WASH2P","WAS protein family homolog 2 pseudogene","pseudogene"
"e:11012","h:6359","","KLK11","kallikrein related peptidase 11","gene with protein product"
"e:64318","h:24034","","NOC3L","NOC3 like DNA replication regulator","gene with protein product"
"e:81839","h:15512","","VANGL1","VANGL planar cell polarity protein 1","gene with protein product"
"e:6491","h:10879","","STIL","SCL/TAL1 interrupting locus","gene with protein product"
"e:26133","h:16181","Q8TEL6","TRPC4AP","transient receptor potential cation channel subfamily C member 4 associated protein","gene with protein product"
"e:23404","h:17097","A3KFL1,A3KFL4,A3KFL2,B4DKK6,Q13868","EXOSC2","exosome component 2","gene with protein product"
"e:6637","h:11163","C9JVQ0","SNRPG","small nuclear ribonucleoprotein polypeptide G","gene with protein product"
"e:9170","h:3168","","LPAR2","lysophosphatidic acid receptor 2","gene with protein product"
"e:91942","h:28086","D6RA56","NDUFAF2","NADH:ubiquinone oxidoreductase complex assembly factor 2","gene with protein product"
"e:84918","h:16936","","LRP11","LDL receptor related protein 11","gene with protein product"
"e:55055","h:25468","","ZWILCH","zwilch kinetochore protein","gene with protein product"
"e:55156","h:17684","E5RJ86","ARMC1","armadillo repeat containing 1","gene with protein product"
"","h:39546","","HNRNPA1P28","heterogeneous nuclear ribonucleoprotein A1 pseudogene 28","pseudogene"
"e:841","h:1509","F8WF39","CASP8","caspase 8","gene with protein product"
"e:158219","h:23704","E9PC88","TTC39B","tetratricopeptide repeat domain 39B","gene with protein product"
